text,label
"- Monsieur le Président , la création d' un Centre européen de prévention et de contrôle des maladies n' a jamais été aussi importante .",Scotland
"La récente crise du SRAS , le risque actuel d' une attaque bioterroriste , voire l' affaire de la grippe aviaire en Asie , illustrent bien la menace que représente la maladie dans le village mondial dans lequel nous vivons aujourd’hui .",Scotland
"La menace pour la santé en Europe que constitue la diffusion rapide de la maladie est réelle et présente .",Scotland
"Chaque année , 1,4 milliards de passagers prennent un vol international .",Scotland
"Chacun d' entre eux pourrait poser un risque pour la sécurité sanitaire mondiale .",Scotland
"S' il transportait une nouvelle souche de grippe ou de SRAS , il pourrait en quelques heures mettre sans le savoir la vie de plusieurs millions de personnes en danger .",Scotland
"Avec le réchauffement global , même la Grande-Bretagne est menacée par des maladies comme la malaria , tandis que des maladies comme la tuberculose font leur grand retour .",Scotland
"La réponse correcte ne consiste pas à tourner le dos aux bienfaits de la mondialisation - nous ne devons pas renoncer aux possibilités offertes par le renforcement du commerce et du tourisme à cause des menaces biologiques , pas plus qu' à cause du terrorisme - , mais nous avons besoin d' une action coordonnée .",Scotland
"Dans le monde actuel , aucun pays ne peut jouer personnel .",Scotland
"C' est pourquoi les députés européens travaillistes appuient si fermement ces propositions relatives à l' institution d' un Centre européen de prévention et de contrôle des maladies .",Scotland
"Dès qu' il s' agit d' affronter la maladie , l' Europe agit .",Scotland
"La Commission a su interdire avec effet immédiat les importations de poulets de pays touchés par la nouvelle souche de grippe aviaire .",Scotland
"Sans l' UE , il aurait fallu un effort énorme pour coordonner les actions des quinze - et bientôt vingt-cinq - États membres .",Scotland
"Nous devons renforcer cette coordination et ne pas l' affaiblir par l' isolement .",Scotland
"Je suis donc contente que les députés européens conservateurs soutiennent eux aussi ce plan .",Scotland
"Cependant , je me demande comment ils pourront concilier ce soutien avec leur hostilité envers l' Europe et leur politique consistant à attaquer l' UE sans répit .",Scotland
"Le Centre contribuera à l' amélioration et au renforcement de la prévention et du suivi des maladies humaines dans l' UE .",Scotland
"Son travail technique et ses capacités de recherche seront un atout , tout comme la collaboration avec l' OMS .",Scotland
"Je conviens que l' accessibilité du public aux informations est vitale ; c' est pourquoi le Centre devrait posséder son propre site web pour faire part de ses travaux et publier ses opinions .",Scotland
"Le Centre est l' un des succès de l' UE et nous devrions fêter sa création .",Scotland
"- Monsieur le Président , en ce qui concerne le rapport Kindermann , nombre de mes électeurs s' inquiètent de la mort accidentelle des dauphins et des marsouins dans les mers européennes .",Scotland
"Le temps est venu pour nous d' agir rapidement .",Scotland
"C' est pourquoi le rapport Kindermann est si important .",Scotland
"Je suis convaincue que les mesures suivantes feront une réelle différence : une restriction générale de la longueur des filets dérivants en mer Baltique à partir du 1er juillet 2004 , une réduction supplémentaire de la pêche au filet dérivant d' ici le 1er janvier 2007 , l' obligation d' utiliser des dispositifs de dissuasion acoustiques et la mise en place d' un vaste système permettant de contrôler la quantité de dauphins et de marsouins .",Scotland
"Ces politiques montrent pourquoi il est important d' avoir une politique commune de la pêche et , si ces mesures sont intégrées dans cette politique , la loi prendra alors son plein effet dans les 25 États membres .",Scotland
"Cela montre justement à quel point l' Union européenne et son élargissement vers l' Europe de l' Est sont importants pour nous tous qui nous préoccupons de l' environnement .",Scotland
". - Une agriculture prospère - c' est-à-dire rentable - est un élément essentiel de l' économie rurale et exerce une influence majeure sur la viabilité des services ruraux de base , des écoles aux bureaux de poste .",Scotland
"En Écosse , de nombreuses exploitations agricoles voient leurs revenus nets soumis à des pressions considérables .",Scotland
"En plus des pressions sur les prix à la production que connaissent tous les agriculteurs , les producteurs écossais , surtout ceux des régions des Highlands et des îles , sont confrontés à des coûts élevés de transport et à d' autres défis comme les conditions climatiques .",Scotland
"La nouvelle PAC doit encourager les producteurs alimentaires écossais à tirer profit de la réputation déjà excellente dont ils jouissent pour leurs méthodes de production naturelles et leur production d' aliments sains et de bonne qualité , que les consommateurs seront tentés de choisir .",Scotland
"- Monsieur le Président , je me suis demandé pendant une minute si M. van Dam ne s' était pas trompé de débat , mais je suis ravi qu' il ait reporté son attention sur le merlu du nord .",Scotland
"M. Souchet est un des membres les plus travailleurs de la commission de la pêche et sa connaissance de ce domaine lui a valu l' honneur d' être nommé rapporteur sur la reconstitution des stocks de merlu austral , un rapport qui est actuellement en cours d' élaboration .",Scotland
"Une fois de plus , cette divergence d' opinions a prouvé la nécessité pour les pêcheurs et les scientifiques de collaborer afin de préparer des stratégies de gestion .",Scotland
"Il est également clair que la Commission doit être prête à écouter l' avis des pêcheurs autant que les sombres avertissements des scientifiques .",Scotland
"À cet égard , je me réjouis que les projets de création de conseils consultatifs régionaux , mentionnés par M. Varela Suanzes-Carpegna , permettront de rassembler pêcheurs et scientifiques .",Scotland
"Ces projets sont en bonne voie et forment un élément essentiel du paquet de réforme de la PCP .",Scotland
"Si un tel conseil consultatif avait été en place dans le cas présent , je ne pense pas que nous aurions reçu les recommandations initiales de réductions drastiques des TAC de merlu accompagnées d' objectifs stricts de limitation de l' effort qui ont été proposées par la Commission et qui ont choqué les membres de la commission de la pêche .",Scotland
"Les réductions proposées auraient anéanti le secteur et entraîné une crise socio-économique généralisée .",Scotland
"Je suis content que la Commission ait revu ces propositions après les vives protestations du secteur .",Scotland
"Cependant , nous avons également pour devoir de soutenir les sources de revenus des pêcheurs et de protéger les communautés de pêche .",Scotland
"- Monsieur le Président , Monsieur le Président de la Commission , il semble que certains États membres aient traversé une période de sept ans de réflexion : il s' agit du besoin irrésistible de dénicher la meilleure affaire financière pour eux-mêmes .",Scotland
"Mais dans leur hâte de mettre en avant leurs propres intérêts , les États membres oublient de demander quelle pourrait être la meilleure affaire pour l' Europe .",Scotland
"Les libéraux démocrates et réformateurs estiment que les gouvernements devraient dans un premier temps , comme l' a suggéré l' admirable M. Colom i Naval , examiner avec une grande attention ce qu' ils ont demandé à l' Union européenne de faire , et donner ensuite aux institutions les ressources dont elles ont besoin pour faire le boulot .",Scotland
"Les gouvernements devraient également lutter impitoyablement contre le gaspillage et la fraude , qui surviennent surtout au niveau national , et cibler les dépenses sur nos priorités afin de garantir une valeur maximale à l' argent des contribuables .",Scotland
"La Grande-Bretagne , la France , l' Allemagne et trois autres États ont formé une alliance profane , unie seulement par leur zèle à diminuer leur contribution budgétaire .",Scotland
"Même en laissant de côté les bénéfices plus larges de l' Union européenne , celle-ci a besoin d' un budget compatible avec ses responsabilités .",Scotland
"Cette année , dix nouveaux États membres adhéreront à l' Union .",Scotland
"L' Europe se voit confier des nouvelles responsabilités importantes à l' étranger ainsi que la tâche de nous protéger contre le crime et le terrorisme chez nous .",Scotland
"Relancer la croissance exige des progrès dans l' ambitieuse réforme de l' agenda de Lisbonne .",Scotland
"Ces six États espèrent -ils réellement que l' UE fasse tout cela avec 1 % du revenu national brut de l' Europe ?",Scotland
"En effet , je parie qu' ils ne peuvent même pas s' entendre entre eux .",Scotland
"Mon avertissement aux citoyens européens serait : à vos risques et périls !",Scotland
"Ce sont les mêmes gouvernements qui ont accepté en 2002 une augmentation annuelle de 1 % des dépenses pour la politique agricole commune .",Scotland
"Si les États membres faisaient preuve d' une réelle volonté de réformer davantage la PAC , il serait plus facile de prendre au sérieux leurs appels à la parcimonie .",Scotland
"À l' heure actuelle , nous gérons cette Union avec un peu plus de 1 % du revenu national brut des États membres , tandis que le budget du gouvernement fédéral des États-Unis est de 20 % du RNB .",Scotland
"Nous devons continuer à essayer de faire des économies là où c' est possible , mais nous devons également équiper l' Union afin d' atteindre les objectifs que nous nous sommes fixés .",Scotland
"- Madame la Présidente , la situation qui prévaut en Afghanistan concerne de très près cette Assemblée .",Scotland
"Ainsi , comme beaucoup l' ont dit ce matin , la situation des femmes doit être épinglée .",Scotland
"Ces tendances se manifestent avec le plus de force en dehors de Kaboul , dans le sud et l' est du pays , où la situation des femmes n' est pas très bien connue , mais est bien pire que dans le centre politique .",Scotland
"Rédigée en janvier , la constitution reconnaît explicitement l' égalité entre hommes et femmes .",Scotland
"25 % des sièges de l' Assemblée populaire sont réservés aux femmes et , pourtant , il n' est pas certain que cette disposition , de même que d' autres articles définissant leurs droits , contribuera à appliquer correctement les droits des femmes ou à élire ces dernières lors des prochaines élections .",Scotland
"Bon nombre de députés ont fait allusion au problème de la drogue .",Scotland
"Nous vivons dans un monde où la culture du pavot en Afghanistan peut aboutir à la vente illicite d' héroïne en Écosse .",Scotland
"Je me félicite que le gouvernement britannique prévoie de déployer une équipe antidrogue renforcée à Kaboul et à Kandahar d' ici la fin de l' année et ait prévu d' engager 70 millions de livres sterling sur trois ans pour l' application du droit , le renforcement des capacités , le développement de sources de revenus autres que la culture du pavot et des initiatives visant une réduction de la demande d' opium .",Scotland
"Nous devons veiller à ce que l' infrastructure nécessaire à une bonne administration publique continue de s' améliorer à l' échelle centrale et provinciale .",Scotland
"- Monsieur le Président , un meurtre politique est un crime odieux dans l' obscurité , mais il vous donne d' autant plus la chaire de poule quand il est commis en plein jour .",Scotland
"M. Chea Vichea , syndicaliste et membre de l' opposition cambodgienne , a été abattu le 22 janvier , sur le côté de la route à Phnom Penh , en plein jour .",Scotland
"Son meurtrier s' est montré si effronté que les passants ont pris les balles pour des pétards .",Scotland
"M. Vichea est le cinquième membre de l' Alliance des démocrates , parti de l' opposition , à avoir été tué en 2004 , et la dernière victime d' une année de violence .",Scotland
"Ses funérailles ont fait descendre dans la rue une foule estimée à 30 000 personnes .",Scotland
"M. Vichea était un membre fondateur du parti Sam Rainsy .",Scotland
"C' était un défenseur acharné des droits des 200 000 travailleurs de l' industrie textile au Cambodge .",Scotland
"Son assassinat , comme celui de militants du parti Funcinpec , attise l' esprit d' intimidation politique qui règne au Cambodge et que l' incapacité du gouvernement intérimaire à réagir face à ces meurtres ne fait qu' aggraver .",Scotland
"Que le Parti populaire du Cambodge soit responsable de ces meurtres ou non , son incapacité permanente à appréhender et punir les meurtriers le rend coupable de cette vague croissante de peur dans les milieux politiques du Cambodge .",Scotland
"Le gouvernement de Hun Sen continue de gouverner le Cambodge sans jouir d' une autorité légale et constitutionnelle à part entière .",Scotland
"Le Parlement européen doit condamner non seulement ce meurtre , mais aussi le climat d' intimidation et l' impunité que les autorités cambodgiennes autorisent à persister .",Scotland
"En conclusion , nous demandons instamment au Conseil de condamner très fermement cette situation .",Scotland
"- Monsieur le Président , mon groupe n' a aucun problème avec le deuxième de ces amendements , mais nous avons le sentiment que le premier affaiblit le texte et , par conséquent , nous nous y opposons .",Scotland
"- Monsieur le Président , à Dundrennan , dans ma circonscription du sud-ouest de l' Écosse , il existe un champ de tir sur lequel des obus d' uranium appauvri sont utilisés pour l' entraînement .",Scotland
"Madame la Présidente , je souhaite remercier M. Dimitrakopoulos pour son travail sur ce rapport et pour le projet qu' il a présenté .",Scotland
"Cependant , mon groupe et moi-même voterons contre le rapport si les amendements 6 et 7 ne sont pas adoptés .",Scotland
"Nous estimons qu' ils sont importants .",Scotland
"La qualité de la démocratie est jugée à l' aune du respect qu' elle accorde à ses minorités .",Scotland
"Il est très important de faire remarquer que la proportionnalité d' Hondt , qui régit la composition de notre Bureau , ne garantit pas et n' est pas en mesure de garantir la participation au processus décisionnel de toutes les positions politiques représentées en Europe - nettement moins représentées au sein de cette Assemblée .",Scotland
"C' est d' autant plus déplaisant lorsque la règle veut que les partis demandant un financement ne soient entendus que sur certains points et non pas sur tous les points abordés au Bureau .",Scotland
"Ce sont des questions que je prends très au sérieux .",Scotland
"Selon moi , il est également important que toutes les voix soient entendues lors de la discussion sur le financement des partis politiques , même si nous acceptons que la proportionnalité d' Hondt implique que seulement quelques partis participent au vote au sein du Bureau .",Scotland
"J' espère que ces amendements seront acceptés car , si tel n' est pas le cas , nous voterons certainement contre le rapport .",Scotland
"Comme je l' ai dit , la politique concerne également la représentation des minorités .",Scotland
"Cependant , les associations volontaires diffèrent des institutions même si le maintien d' une politique démocratique satisfaisante exige , dans les circonstances actuelles , qu' une aide publique soit accordée aux partis politiques .",Scotland
"Je m' exprime devant cette Assemblée au nom de l' Alliance libre européenne , au nom des partis représentant les nations minoritaires au sein des États membres - les régions , comme on les appelle parfois , de façon inexacte selon moi .",Scotland
"L' accroissement de la taille de l' Union , avec l' arrivée bienvenue de nombreux petits États , fait qu' il est encore plus difficile pour un parti comme l' Alliance libre européenne , qui existe depuis nombre d' années , de remplir des conditions de seuil telles que celles qui sont définies aujourd’hui .",Scotland
"Chaque fois que nous venons ici , dans ce Parlement , il semble y avoir des barrières de plus en plus hautes , et ceci en faveur des grands groupes politiques , alors que les intérêts justes et légitimes des minorités sont négligés .",Scotland
"C' est pourquoi je demande instamment au Parlement d' accepter ce rapport uniquement si les amendements 6 et 7 , au moins , sont adoptés .",Scotland
"Madame la Présidente , je suis sûr que M. Corbett n' avait pas l' intention de déformer mes propos , mais il l' a fait sans le vouloir .",Scotland
"Je ne vois aucun problème à ce que ce soit le Bureau qui prenne les décisions dans ce domaine ; mais quand le Bureau se réunit pour trancher ces questions , des représentants d' autres partis devraient être présents .",Scotland
"Voilà ce que j' ai dit et je pense que c' est correct .",Scotland
"- Monsieur le Président , représentant une circonscription à laquelle sont associés des produits tels que le whisky écossais , les sablés des Highlands et les tricots des Borders , les remarques formulées par de nombreux orateurs au sujet des conséquences néfastes de la contrefaçon et du piratage - qui vont bien au-delà des produits tels que ceux que je viens de mentionner - me sont familières et j' y suis sensible .",Scotland
"Dès lors , je soutiens fermement l' introduction d' une directive de ce type .",Scotland
"Toutefois , je ne suis pas tout à fait d' accord avec M. Byrne lorsqu’il affirme qu' un équilibre a été trouvé .",Scotland
"Ce n' est pas ce que nous dit la , qui craint que l' extension de cette série de mesures correctrices au droit des brevets nuise à ses intérêts et donc aux intérêts des services de santé en Europe et au-delà .",Scotland
"Aucun équilibre n' a été trouvé .",Scotland
"Les brevets doivent être exclus , et la notion d' échelle commerciale doit être étendue à toute la directive et non s' appliquer uniquement à certaines parties de celle-ci .",Scotland
"Enfin , malgré la grande sympathie que j' ai pour Mme Fourtou , je dois dire que ce cas nous montre qu' il existe une lacune dans nos règles relatives aux déclarations d' intérêts .",Scotland
"La question des intérêts familiaux doit y être incluse .",Scotland
"Je dis cela en toute courtoisie .",Scotland
"Toutefois , comme le suggère mon rapport , le non-respect par les grands États membres du droit communautaire pose un véritable problème .",Scotland
"Le pire exemple - dont il est fait mention dans l' exposé des motifs - concerne le traitement infligé par l' État italien à un groupe de professeurs d' universités ( lecteurs en langues étrangères ) dont les droits ne sont pas respectés depuis 14 ans , et ce malgré deux résolutions de ce Parlement .",Scotland
"Je viens juste de recevoir des informations selon lesquelles , en dépit de la décision de la Commission européenne de demander à la Cour de justice européenne d' imposer une amende de 309 750 euros par jour , le Parlement italien vient d' adopter une mesure renforçant la discrimination illégale à l' encontre de ces citoyens .",Scotland
"- Monsieur le Président , je souhaite soulever une motion de procédure relative à un point soulevé lors du débat de ce matin .",Scotland
"Mme Fourtou s' est comportée de manière extrêmement honorable et a fait preuve de bonne volonté tout au long de son travail , mais elle s' est retrouvée dans la position déplaisante d' avoir présenté un rapport et d' être ensuite accusée de ne pas avoir déclaré un intérêt .",Scotland
"Nous devons clarifier la situation pour savoir si des intérêts familiaux doivent être déclarés et à quel moment .",Scotland
"Ce rapport met en exergue certaines statistiques qui démontrent clairement la nécessité d' une action accrue .",Scotland
"Chaque minute , une femme meurt dans le monde des conséquences d' une grossesse ; quelque 200 000 décès maternels sont causés chaque année par le manque ou l' absence de services de contraception ; chaque année , au moins 75 millions de grossesses , sur un total de 175 millions , ne sont pas désirées ; le viol et d' autres formes de violence sexuelle sont en augmentation , et l' Europe n' échappe pas à ce phénomène .",Scotland
"Ces faits , ainsi que bien d' autres contenus dans le rapport , indiquent clairement que les pays développés doivent renforcer leur action et leur assistance afin de lutter contre la pauvreté et d' encourager la croissance économique , en augmentant parallèlement les possibilités d' éducation , qui font cruellement défaut dans certains pays , pour les femmes et les filles .",Scotland
"Sur la base des derniers chiffres , les indicateurs relatifs aux objectifs de la conférence du Caire continuent à révéler des inégalités choquantes entre pays et régions riches et pays et régions pauvres du monde .",Scotland
"Les gouvernements de l' UE peuvent jouer un rôle de premier plan dans l' amélioration de la situation , et ils doivent le faire .",Scotland
"- Je remercie de tout cœur le commissaire Fischler pour cette réponse très directe .",Scotland
"Il est très important que cet éventuel abus de position dominante fasse l' objet d' une enquête .",Scotland
"Cette situation entraîne en particulier le risque qu' un atout actuel des éleveurs de saumon de l' UE soit les données génétiques et le stock reproducteur soumis à une analyse génotypique , qui est fondamentale , et je suis sûr que le commissaire s' en rend bien compte .",Scotland
"Lors de ses enquêtes supplémentaires , auxquelles je serais heureux de coopérer autant que je peux , examinera-t -il cet aspect de la situation de très près et avec beaucoup d' attention ?",Scotland
"- Monsieur le Commissaire , à l' instar de M. MacCormick , je vous remercie de votre réponse directe .",Scotland
"Lui et moi avons transmis des informations , semaine après semaine , à vous et à vos collègues , mais nous avons découvert que la relation entre vous-même , qui êtes responsable de l' aquaculture , M. Monti , responsable de la politique de la concurrence , et M. Lamy , responsable du commerce , n' est pas très bonne , ce qui complique les choses .",Scotland
"Puis -je vous demander à tous les trois d' unir vos forces et de collaborer afin de traiter ce problème au plus vite ?",Scotland
"La vie de nos électeurs en Écosse est rendue de plus en plus difficile .",Scotland
"- Monsieur le Commissaire , vous comprendrez que je juge cette situation insatisfaisante , et je suis convaincu que vous aussi .",Scotland
"On nous a assuré , lors de l' introduction du mandat d' arrêt européen , que des normes communes minimales et efficaces seraient adoptées rapidement .",Scotland
"Pouvez -vous admettre , Monsieur le Commissaire , étant donné que vous avez vaillamment défendu cette cause , que si la nouvelle Constitution devait entrer en vigueur , les États membres seraient à l' avenir contraint de respecter la Charte des droits fondamentaux de l' Union européenne lors de l' exécution de mandats d' arrêts européens , et que cela serait obligatoire car , en exécutant des mandats d' arrêt européens , ils mettraient en œuvre du droit européen ?",Scotland
"- Monsieur le Président , ce Conseil de printemps sera à juste titre dominé par l' agenda des réformes économiques .",Scotland
"Pourtant , il est quelque peu étrange de parler de l' avenir de l' Europe alors que le projet de Constitution élaboré pour faciliter cet avenir dépérit au Conseil .",Scotland
"Les libéraux démocrates et les réformateurs de cette Assemblée saluent les consultations intensives lancées par la présidence .",Scotland
"Les signaux envoyés par la plupart des capitales nationales suggèrent qu' il ne devrait pas être au-dessus des capacités de nos États membres de parvenir à un accord .",Scotland
"Monsieur le Président en exercice du Conseil , nous vous prions de ne pas abandonner vos efforts pour sortir la CIG de l' impasse et pour assurer une Constitution pour l' Europe avant les élections européennes de juin .",Scotland
"Je tiens également à vous remercier , Monsieur le Président en exercice , de ne pas suivre le script à la lettre dans vos remarques .",Scotland
"Votre réplique selon laquelle ' il possible de parvenir à un consensus dans le contexte d' un processus menant à une conclusion ' est l' une des plus brillantes de sir Humphrey .",Scotland
"Je constate avec plaisir qu' il est vivant et en bonne santé au Justus Lipsius .",Scotland
"Toutefois , vous avez parfaitement raison lorsque vous affirmez que la volonté politique est la clé .",Scotland
"Les problèmes potentiels d' une UE à 25 sont douloureusement clairs .",Scotland
"L' Union ne peut fonctionner correctement sans réformes institutionnelles .",Scotland
"Il est temps d' arrêter de faire semblant que la vie continuera , d' une manière ou d' une autre , en cas d' échec de la CIG .",Scotland
"Oubliez le célèbre slogan polonais ' Nice ou la mort ' .",Scotland
"Pour l' Europe élargie , Nice la mort .",Scotland
"Je partage les soucis de la Commission concernant le rafistolage du projet de Constitution .",Scotland
"Certains dirigeants européens hypothèquent l' avenir de l' Union dans des efforts de dernière minute .",Scotland
"Il est temps de jouer cartes sur table : les gouvernements , les citoyens et les députés aussi .",Scotland
"Demandons -nous une Europe plus forte , plus crédible sur son territoire et en dehors ?",Scotland
"Insistons -nous sur l' intégration là où elle est nécessaire ?",Scotland
"Souhaitons -nous que le président de la Commission soit le meilleur et le plus brillant d' Europe , capable de bénéficier d' un support sans distinction entre partis ?",Scotland
"Les libéraux démocrates et les réformateurs ne doutent aucunement de la réponse à ces questions : oui , oui et encore oui !",Scotland
"Je regrette que la gauche européenne , qui nous a offert le leadership inspiré de Jacques Delors , semble maintenant manquer de conviction quant à l' avenir de notre continent .",Scotland
"La section de M. Poettering semble se préoccuper davantage de faire son jouet du prochain président de la Commission que du contenu du programme de ce dernier .",Scotland
"Wilfried Martens a raison de déclarer , Monsieur Poettering , que le PPE-DE est ' absolument pro-européen ' : vous me paraissez plutôt pro-européen !",Scotland
"Parlez -vous au nom de l' ensemble de votre groupe ou d' une partie seulement ?",Scotland
"Le Conseil européen doit également débattre des relations extérieures de l' Europe .",Scotland
"Il faut reconnaître que , sans exception , la voix de l' Europe porte plus loin dans le monde lorsque celle-ci est unie .",Scotland
"C' est pourquoi , Monsieur le Président en exercice du Conseil , je vous lance cet appel : la nuit dernière , cinq des neuf détenus britanniques de Guantanamo Bay ont été rapatriés au Royaume-Uni .",Scotland
"Même en tant que citoyen britannique , je considère moins cet événement comme une victoire de la Grande-Bretagne que comme une défaite de l' Europe .",Scotland
"Car si le Conseil avait obtenu gain de cause pour l' Europe dans le cadre de marchandages bilatéraux , nous aurions pu adopter une position plus unie et davantage empreinte de principes .",Scotland
"Nous aurions dû insister sur la libération de tous les détenus européens de Guantanamo Bay .",Scotland
"Je mets votre présidence au défi de défendre les valeurs de notre Union en parlant pour l' Europe tout entière sur la question des détenus restant à Guantanamo Bay , lors du sommet UE - États-Unis .",Scotland
"Notre continent doit se réunifier maintenant , sous peine de s' effondrer .",Scotland
"Les forces pro-européennes du gouvernement et de cette Assemblée doivent défendre leur cause avec conviction car nous avons besoin d' une nouvelle Constitution , d' une nouvelle crédibilité et d' une nouvelle assurance , et nous en avons besoin maintenant .",Scotland
"Je voudrais axer mes remarques sur le tabac .",Scotland
"J' estime que le paquet de réformes proposé par la Commission est bon .",Scotland
"Les citoyens de l' Union trouvent très choquant que près de 1 000 millions d' euros sont dépensés chaque année pour financer une culture que personne n' achèterait si elle n' était pas subventionnée - une culture qui ne fait que du tort aux consommateurs .",Scotland
"L' adoption aujourd’hui du rapport Daul n' améliorera pas la santé des citoyens européens .",Scotland
"C' est un triste jour pour l' Assemblée et je constate avec plaisir que 215 députés ont toutefois voté contre le rapport et contre les subventions allouées au tabac .",Scotland
"Il est intéressant de noter l' enthousiasme dont font preuve les partis unionistes du Royaume-Uni à l' égard de l' élargissement de l' UE ; ils sont ravis d' accueillir à bord ces nouveaux États membres dont plusieurs sont , à l' instar de l' Écosse , de petite taille et n' ont que récemment acquis leur indépendance .",Scotland
"Ces partis unionistes adoptent une attitude contradictoire à l' échelon du Royaume-Uni en estimant que l' Écosse est trop petite , trop pauvre et trop faible pour pouvoir exercer les droits et pouvoirs normaux d' un État indépendant .",Scotland
"Il est manifeste que l' Irlande , par exemple , a réussi en tant qu' État membre indépendant de l' UE et il n' est que justice que l' Irlande , qui exerce actuellement la présidence de l' UE , préside le plus important élargissement de l' UE jamais réalisé .",Scotland
"Il ne fait aucun doute que l' Écosse serait mieux représentée en tant qu' État indépendant par rapport à la situation actuelle où elle est régulièrement dénaturée et trahie par les ministres britanniques du Conseil .",Scotland
"J' espère que , demain , nous serons à même de rectifier les mauvais morceaux et de les supprimer .",Scotland
"Tout d' abord , je tiens à me concentrer sur l' un ou l' autre des bons morceaux .",Scotland
"Il soutient les travaux du Conseil ' Concurrence ' .",Scotland
"Tels sont les bons morceaux de ce rapport .",Scotland
"C' est le problème de ce rapport .",Scotland
"Quand on lit le document de la Commission point par point , il est clair qu' un objectif le sous-tend .",Scotland
"La Commission affirme que l' économie de nombreux États membres est actuellement à la baisse et que pour les relancer et pour aider ces économies qui fléchissent , nous devons envisager davantage de réformes structurelles .",Scotland
"Qu' entend -elle par ' réformes structurelles ' ?",Scotland
"Poussant cet argument plus loin encore , les secteurs européens de la santé et de l' éducation sont plus importants que ne l' est le secteur de l' eau aujourd’hui .",Scotland
"Si l' on emprunte la voie de la libéralisation pour le secteur de l' eau , on emprunte la voie de la libéralisation pour nos secteurs de la santé et de l' éducation .",Scotland
"Ce n' est pas ce que je recommande .",Scotland
"J' ai examiné ce rapport .",Scotland
"Ce n' est pas là l' objectif de l' Europe .",Scotland
"En Europe , certaines de nos industries ont été libéralisées .",Scotland
"Il me suffit de prendre l' exemple des chemins de fer britanniques pour voir quel désastre ç ' a été .",Scotland
"Avant de procéder à la libéralisation de tout autre service , nous devons faire l' inventaire de ce qui s' est produit à ce jour .",Scotland
"Mais lorsque l' on considère l' agenda de Lisbonne , les critères économiques ne cessent de revenir .",Scotland
"Il est grand temps que nous changions notre fusil d' épaule .",Scotland
"Je pense que le marché intérieur concerne les travailleurs , les droits des travailleurs , la santé et la sécurité , les conditions de vie , les personnes âgées et les jeunes , les personnes handicapées , l' emploi et le chômage , la formation des jeunes , des personnes âgées et des sans emploi .",Scotland
"J' espère que nous l' en ôterons demain .",Scotland
"Nos concitoyens ne veulent pas d' un secteur de l' eau libéralisé .",Scotland
"L' Europe a une âme .",Scotland
"Si nous lâchons notre agenda social , qui fait partie intégrante de l' agenda ' marché intérieur ' , de l' agenda de Lisbonne , nous sommes perdus à jamais .",Scotland
"Nous ne pouvons faire faux bond à nos concitoyens .",Scotland
"Demain , nous devons soutenir tous les amendements qui rejettent toute nouvelle libéralisation .",Scotland
"- Monsieur le Président , soutenant l' approche générale de M. Miller au sujet de ce rapport et , en particulier , ses arguments au sujet de l' eau , je tiens à mettre tout particulièrement en exergue l' amendement 13 .",Scotland
"Ce serait une doctrine très antilibérale que de soutenir qu' il convient de procéder à la libéralisation de manière inflexible et sans tenir compte des réalités locales .",Scotland
"Mais malheureusement , la Commission a déclaré que cela ne saurait s' appliquer aux ferries .",Scotland
"Les bus ne sont certes pas des ferries , mais le transport , c' est le transport , que ce soit par route ou par mer .",Scotland
"M. Miller a mentionné le problème de Railtrack au Royaume-Uni .",Scotland
"Que les propriétaires du rail ne soient plus les propriétaires des trains , et c' est la foire !",Scotland
"En Écosse , il semble que nous nous apprêtions à distinguer les propriétaires des bateaux et ceux des compagnies qui les exploitent .",Scotland
"Railtrack sur mer !",Scotland
"Ou comment mener la libéralisation de manière extrême et inflexible .",Scotland
"M. Bolkestein est un hôte fréquent et toujours bienvenu de l' Écosse .",Scotland
"J' espère que , lors de sa prochaine visite dans les Hébrides , il n' aura pas à voyager sous un nom d' emprunt afin de masquer sa responsabilité dans le fiasco que l' on s' apprête à lancer sur nous !",Scotland
"C' est la seule des îles Hébrides à être rattachée à la Grande-Bretagne par un pont et à ne pas dépendre des services de ferries soumis à des obligations de service public .",Scotland
"D' après le recensement 2001 , 18,61 % de la population en Écosse ont passé l' âge de la retraite et , plus intéressant encore , 19,54 % - près de 20 % - des travailleurs sociaux ont passé l' âge de la retraite .",Scotland
"Le vieillissement de la population pose d' énormes défis , non seulement en Écosse mais dans toute l' Union européenne .",Scotland
"C' est pourquoi il est si important de partager les meilleures pratiques dans toute l' UE .",Scotland
"Nous devons envisager des solutions simples axées sur les personnes individuelles .",Scotland
"Même si davantage de médecins reçoivent une formation en gériatrie , un domaine d' un intérêt croissant , cette spécialisation en expansion exige encore davantage d' investissements .",Scotland
"Pour les personnes âgées , il y a également d' autres problèmes à considérer .",Scotland
"On croit souvent , à tort , qu' un pourcentage élevé de personnes âgées vivent en maison de santé .",Scotland
"En réalité , une grande partie des adultes âgés habitent seuls avec un soutien familial ou social .",Scotland
"Ma grand-tante Agnes , qui a 91 ans , fait partie de cette catégorie .",Scotland
"De temps à autre , lorsqu’une personne âgée est malade et se trouve en convalescence à l' hôpital , elle tient avant tout à pouvoir rentrer chez elle se rétablir .",Scotland
"Pour certains patients âgés , cet aspect est parfois plus important que le traitement de leur maladie elle-même .",Scotland
